id,room_id,date,block_type,booking_id,current_rate,channel,min_stay_active,min_stay_nights,floor_rate,channel_partner,offer_id
U10_2026-06-19,U10,2026-06-19,SOFT,61DDC91D,10650,OTA,f,1,0,Expedia,
U10_2026-06-20,U10,2026-06-20,SOFT,B83549E1,11130,DIRECT,f,1,0,,
U10_2026-06-23,U10,2026-06-23,SOFT,7BCE0FF2,10920,OTA,f,1,0,Expedia,
U10_2026-06-24,U10,2026-06-24,SOFT,7BCE0FF2,10920,OTA,f,1,0,Expedia,
U10_2026-06-25,U10,2026-06-25,SOFT,7BCE0FF2,10920,OTA,f,1,0,Expedia,
U10_2026-06-26,U10,2026-06-26,SOFT,7F30507B,10550,OTA,f,1,0,Expedia,
U10_2026-06-27,U10,2026-06-27,SOFT,7F30507B,10550,OTA,f,1,0,Expedia,
U10_2026-06-28,U10,2026-06-28,SOFT,7F30507B,10550,OTA,f,1,0,Expedia,
S01_2026-06-05,S01,2026-06-05,SOFT,8C6B7ACA,2410,OTA,f,1,0,Booking.com,
S01_2026-06-06,S01,2026-06-06,SOFT,8C6B7ACA,2410,OTA,f,1,0,Booking.com,
S01_2026-06-07,S01,2026-06-07,SOFT,F7EDDBD8,2560,DIRECT,f,1,0,,
S01_2026-06-12,S01,2026-06-12,SOFT,DA2E440E,2420,OTA,f,1,0,Priceline,
S01_2026-06-13,S01,2026-06-13,SOFT,DA2E440E,2420,OTA,f,1,0,Priceline,
S01_2026-06-15,S01,2026-06-15,SOFT,616CA5E1,2420,OTA,f,1,0,Hotels.com,
S01_2026-06-17,S01,2026-06-17,SOFT,88F3275E,2590,DIRECT,f,1,0,,
S01_2026-06-18,S01,2026-06-18,SOFT,88F3275E,2590,DIRECT,f,1,0,,
S01_2026-06-19,S01,2026-06-19,SOFT,88F3275E,2590,DIRECT,f,1,0,,
S01_2026-06-23,S01,2026-06-23,SOFT,91DCFE55,2400,OTA,f,1,0,Expedia,
S01_2026-06-24,S01,2026-06-24,SOFT,91DCFE55,2400,OTA,f,1,0,Expedia,
S01_2026-06-25,S01,2026-06-25,SOFT,87B62668,2470,DIRECT,f,1,0,,
S01_2026-06-26,S01,2026-06-26,SOFT,87B62668,2470,DIRECT,f,1,0,,
S01_2026-06-27,S01,2026-06-27,SOFT,B3CED8A6,2490,OTA,f,1,0,Expedia,
S01_2026-06-28,S01,2026-06-28,SOFT,B3CED8A6,2490,OTA,f,1,0,Expedia,
S08_2026-06-01,S08,2026-06-01,SOFT,255A2B76,2980,DIRECT,f,1,0,,
S08_2026-06-02,S08,2026-06-02,SOFT,255A2B76,2980,DIRECT,f,1,0,,
S08_2026-06-03,S08,2026-06-03,SOFT,255A2B76,2980,DIRECT,f,1,0,,
S08_2026-06-05,S08,2026-06-05,SOFT,74CBF43D,2940,DIRECT,f,1,0,,
S08_2026-06-06,S08,2026-06-06,SOFT,74CBF43D,2940,DIRECT,f,1,0,,
S08_2026-06-12,S08,2026-06-12,SOFT,A8CC6E77,2980,OTA,f,1,0,Expedia,
S08_2026-06-13,S08,2026-06-13,SOFT,A8CC6E77,2980,OTA,f,1,0,Expedia,
S08_2026-06-14,S08,2026-06-14,SOFT,E9B0BEAD,2770,OTA,f,1,0,Expedia,
S08_2026-06-15,S08,2026-06-15,SOFT,E9B0BEAD,2770,OTA,f,1,0,Expedia,
S08_2026-06-16,S08,2026-06-16,SOFT,E9B0BEAD,2770,OTA,f,1,0,Expedia,
S08_2026-06-19,S08,2026-06-19,SOFT,0D4CE6A1,2920,OTA,f,1,0,Hotels.com,
S08_2026-06-20,S08,2026-06-20,SOFT,0D4CE6A1,2920,OTA,f,1,0,Hotels.com,
S08_2026-06-21,S08,2026-06-21,SOFT,0D4CE6A1,2920,OTA,f,1,0,Hotels.com,
S08_2026-06-22,S08,2026-06-22,SOFT,8CF6C3D4,2890,OTA,f,1,0,Booking.com,
S08_2026-06-25,S08,2026-06-25,SOFT,AB8FF040,3000,OTA,f,1,0,Expedia,
S08_2026-06-26,S08,2026-06-26,SOFT,AB8FF040,3000,OTA,f,1,0,Expedia,
S10_2026-06-01,S10,2026-06-01,SOFT,F5715D8E,3030,OTA,f,1,0,Priceline,
S10_2026-06-02,S10,2026-06-02,SOFT,F5715D8E,3030,OTA,f,1,0,Priceline,
S10_2026-06-03,S10,2026-06-03,SOFT,F5715D8E,3030,OTA,f,1,0,Priceline,
S10_2026-06-06,S10,2026-06-06,SOFT,A15388E8,3160,DIRECT,f,1,0,,
S10_2026-06-07,S10,2026-06-07,SOFT,A15388E8,3160,DIRECT,f,1,0,,
S10_2026-06-12,S10,2026-06-12,SOFT,D1646A73,3060,OTA,f,1,0,Expedia,
S10_2026-06-13,S10,2026-06-13,SOFT,D1646A73,3060,OTA,f,1,0,Expedia,
S10_2026-06-14,S10,2026-06-14,SOFT,4E941E28,2950,OTA,f,1,0,Booking.com,
S10_2026-06-15,S10,2026-06-15,SOFT,4E941E28,2950,OTA,f,1,0,Booking.com,
S10_2026-06-19,S10,2026-06-19,SOFT,1DCC8335,3290,DIRECT,f,1,0,,
S10_2026-06-21,S10,2026-06-21,SOFT,D7850435,3240,DIRECT,f,1,0,,
S10_2026-06-22,S10,2026-06-22,SOFT,D7850435,3240,DIRECT,f,1,0,,
S10_2026-06-23,S10,2026-06-23,SOFT,D7850435,3240,DIRECT,f,1,0,,
S10_2026-06-25,S10,2026-06-25,SOFT,DA47B362,3050,OTA,f,1,0,Hotels.com,
S10_2026-06-26,S10,2026-06-26,SOFT,DA47B362,3050,OTA,f,1,0,Hotels.com,
S10_2026-06-27,S10,2026-06-27,SOFT,DA47B362,3050,OTA,f,1,0,Hotels.com,
S10_2026-06-28,S10,2026-06-28,SOFT,DA47B362,3050,OTA,f,1,0,Hotels.com,
S10_2026-06-29,S10,2026-06-29,SOFT,DA47B362,3050,OTA,f,1,0,Hotels.com,
S04_2026-06-02,S04,2026-06-02,SOFT,AF26509A,2660,OTA,f,1,0,Hotels.com,
S04_2026-06-04,S04,2026-06-04,SOFT,3313E1B6,2750,DIRECT,f,1,0,,
S04_2026-06-06,S04,2026-06-06,SOFT,DB8A10C7,2740,DIRECT,f,1,0,,
S04_2026-06-07,S04,2026-06-07,SOFT,DB8A10C7,2740,DIRECT,f,1,0,,
S04_2026-06-09,S04,2026-06-09,SOFT,FA7006B0,2900,DIRECT,f,1,0,,
S04_2026-06-12,S04,2026-06-12,SOFT,B7EADA33,2910,DIRECT,f,1,0,,
S04_2026-06-13,S04,2026-06-13,SOFT,B7EADA33,2910,DIRECT,f,1,0,,
S04_2026-06-14,S04,2026-06-14,SOFT,1F43939F,2840,DIRECT,f,1,0,,
S04_2026-06-15,S04,2026-06-15,SOFT,1F43939F,2840,DIRECT,f,1,0,,
S04_2026-06-16,S04,2026-06-16,SOFT,1F43939F,2840,DIRECT,f,1,0,,
S04_2026-06-17,S04,2026-06-17,SOFT,1F43939F,2840,DIRECT,f,1,0,,
S04_2026-06-18,S04,2026-06-18,SOFT,C3BEE27B,2690,OTA,f,1,0,Expedia,
S04_2026-06-19,S04,2026-06-19,SOFT,C3BEE27B,2690,OTA,f,1,0,Expedia,
S04_2026-06-20,S04,2026-06-20,SOFT,F4FD3737,2770,OTA,f,1,0,Booking.com,
S04_2026-06-25,S04,2026-06-25,SOFT,9DEEF86F,2630,OTA,f,1,0,Expedia,
S04_2026-06-26,S04,2026-06-26,SOFT,9DEEF86F,2630,OTA,f,1,0,Expedia,
S04_2026-06-27,S04,2026-06-27,SOFT,9DEEF86F,2630,OTA,f,1,0,Expedia,
S04_2026-06-28,S04,2026-06-28,SOFT,4699C31B,2650,OTA,f,1,0,Hotels.com,
E10_2026-06-04,E10,2026-06-04,SOFT,46E691BD,1460,DIRECT,f,1,0,,
E10_2026-06-05,E10,2026-06-05,SOFT,46E691BD,1460,DIRECT,f,1,0,,
E10_2026-06-09,E10,2026-06-09,SOFT,4783D01B,1480,OTA,f,1,0,Booking.com,
E10_2026-06-10,E10,2026-06-10,SOFT,4783D01B,1480,OTA,f,1,0,Booking.com,
E10_2026-06-12,E10,2026-06-12,SOFT,2572295C,1460,OTA,f,1,0,Priceline,
E10_2026-06-13,E10,2026-06-13,SOFT,F8767C91,1400,OTA,f,1,0,Expedia,
E10_2026-06-17,E10,2026-06-17,SOFT,B347D0C4,1400,OTA,f,1,0,Booking.com,
E10_2026-06-19,E10,2026-06-19,SOFT,29649B20,1510,DIRECT,f,1,0,,
E10_2026-06-20,E10,2026-06-20,SOFT,83D8C213,1410,OTA,f,1,0,Expedia,
E10_2026-06-21,E10,2026-06-21,SOFT,83D8C213,1410,OTA,f,1,0,Expedia,
E10_2026-06-24,E10,2026-06-24,SOFT,92B027C4,1580,DIRECT,f,1,0,,
E10_2026-06-25,E10,2026-06-25,SOFT,8F5B532F,1480,OTA,f,1,0,Expedia,
E10_2026-06-26,E10,2026-06-26,SOFT,8F5B532F,1480,OTA,f,1,0,Expedia,
E10_2026-06-27,E10,2026-06-27,SOFT,8F5B532F,1480,OTA,f,1,0,Expedia,
E10_2026-06-28,E10,2026-06-28,SOFT,8F5B532F,1480,OTA,f,1,0,Expedia,
D01_2026-06-01,D01,2026-06-01,EMPTY,,5000,DIRECT,f,1,0,,
S02_2026-06-01,S02,2026-06-01,SOFT,C9BED218,2500,DIRECT,f,1,0,,
D01_2026-05-30,D01,2026-05-30,SOFT,05D05D6D,4660,OTA,f,1,0,Hotels.com,
D02_2026-05-30,D02,2026-05-30,SOFT,CB66539B,4790,OTA,f,1,0,Expedia,
D03_2026-05-30,D03,2026-05-30,SOFT,CB0AD3A5,4870,DIRECT,f,1,0,,
D04_2026-05-30,D04,2026-05-30,SOFT,970C9BF4,5420,OTA,f,1,0,Orbitz,
D05_2026-05-30,D05,2026-05-30,SOFT,038C2451,5790,DIRECT,f,1,0,,
D06_2026-05-30,D06,2026-05-30,SOFT,CB00B060,5420,OTA,f,1,0,Hotels.com,
D07_2026-05-30,D07,2026-05-30,SOFT,11FA5F08,6290,DIRECT,f,1,0,,
D08_2026-05-30,D08,2026-05-30,SOFT,E3F83B66,5820,OTA,f,1,0,Expedia,
D09_2026-05-30,D09,2026-05-30,SOFT,03CD647A,6080,DIRECT,f,1,0,,
D10_2026-05-30,D10,2026-05-30,SOFT,4E82D359,6440,OTA,f,1,0,Priceline,
U01_2026-05-30,U01,2026-05-30,SOFT,4EA3D97A,8880,OTA,f,1,0,Expedia,
U02_2026-05-30,U02,2026-05-30,SOFT,E70805F5,8450,OTA,f,1,0,Booking.com,
U03_2026-05-30,U03,2026-05-30,SOFT,72D34EBF,9460,DIRECT,f,1,0,,
U04_2026-05-30,U04,2026-05-30,SOFT,8871766E,8880,OTA,f,1,0,Hotels.com,
U05_2026-05-30,U05,2026-05-30,SOFT,D7DDD77F,10770,DIRECT,f,1,0,,
U06_2026-05-30,U06,2026-05-30,SOFT,39D8F58C,9800,DIRECT,f,1,0,,
U07_2026-05-30,U07,2026-05-30,SOFT,37313224,10460,OTA,f,1,0,Booking.com,
U08_2026-05-30,U08,2026-05-30,SOFT,035F7414,11030,DIRECT,f,1,0,,
U09_2026-05-30,U09,2026-05-30,SOFT,BB5BA649,10810,OTA,f,1,0,Expedia,
U10_2026-05-30,U10,2026-05-30,SOFT,00916223,10330,OTA,f,1,0,Priceline,
S01_2026-05-30,S01,2026-05-30,SOFT,15CD0FB6,2610,DIRECT,f,1,0,,
S02_2026-05-30,S02,2026-05-30,SOFT,1AE42FE6,2490,OTA,f,1,0,Booking.com,
S03_2026-05-30,S03,2026-05-30,SOFT,4CEC9073,2390,OTA,f,1,0,Booking.com,
S05_2026-05-30,S05,2026-05-30,SOFT,27FD4143,2790,OTA,f,1,0,Expedia,
S06_2026-05-30,S06,2026-05-30,SOFT,3FADBF36,2740,OTA,f,1,0,Hotels.com,
S07_2026-05-30,S07,2026-05-30,SOFT,29F66722,2770,OTA,f,1,0,Priceline,
S08_2026-05-30,S08,2026-05-30,SOFT,BF2EFA56,2790,OTA,f,1,0,Expedia,
S09_2026-05-30,S09,2026-05-30,SOFT,7AB15A32,2820,OTA,f,1,0,Booking.com,
S10_2026-05-30,S10,2026-05-30,SOFT,7CE55004,2960,OTA,f,1,0,Booking.com,
E08_2026-05-30,E08,2026-05-30,SOFT,4E7C85BB,1440,OTA,f,1,0,Hotels.com,
E09_2026-05-30,E09,2026-05-30,SOFT,91BFD14B,1560,DIRECT,f,1,0,,
E11_2026-05-30,E11,2026-05-30,SOFT,A95861AB,1590,DIRECT,f,1,0,,
E13_2026-05-30,E13,2026-05-30,SOFT,24838C23,1480,OTA,f,1,0,Hotels.com,
E14_2026-05-30,E14,2026-05-30,SOFT,EA3431C4,1470,DIRECT,f,1,0,,
D01_2025-05-31,D01,2025-05-31,SOFT,A23971AC,5130,DIRECT,f,1,0,,
D02_2025-05-31,D02,2025-05-31,SOFT,36C028BA,4940,OTA,f,1,0,Orbitz,
D03_2025-05-31,D03,2025-05-31,SOFT,3C75F717,4620,OTA,f,1,0,Booking.com,
D04_2025-05-31,D04,2025-05-31,SOFT,C46DF50B,5320,OTA,f,1,0,Booking.com,
D05_2025-05-31,D05,2025-05-31,SOFT,389C694C,5310,OTA,f,1,0,Expedia,
D06_2025-05-31,D06,2025-05-31,SOFT,74DBA023,5810,DIRECT,f,1,0,,
D07_2025-05-31,D07,2025-05-31,SOFT,3BCDACB4,5990,OTA,f,1,0,Booking.com,
U07_2026-04-15,U07,2026-04-15,SOFT,BKU7B,10500,OTA,f,1,0,,
U07_2026-04-16,U07,2026-04-16,SOFT,BKU7B,10500,OTA,f,1,0,,
U07_2026-04-17,U07,2026-04-17,SOFT,BKU7B,10500,OTA,f,1,0,,
U07_2026-04-18,U07,2026-04-18,SOFT,BKU7B,10500,OTA,f,1,0,,
U07_2026-04-19,U07,2026-04-19,SOFT,BKU7B,10500,OTA,f,1,0,,
U02_2026-04-15,U02,2026-04-15,SOFT,BKU1B,9000,OTA,f,1,0,,
U02_2026-04-16,U02,2026-04-16,SOFT,BKU1B,9000,OTA,f,1,0,,
U02_2026-04-17,U02,2026-04-17,SOFT,BKU1B,9000,OTA,f,1,0,,
U02_2026-04-18,U02,2026-04-18,SOFT,BKU1B,9000,OTA,f,1,0,,
U02_2026-04-19,U02,2026-04-19,SOFT,BKU1B,9000,OTA,f,1,0,,
D08_2025-05-31,D08,2025-05-31,SOFT,3E684093,6190,DIRECT,f,1,0,,
D09_2025-05-31,D09,2025-05-31,SOFT,35BCF331,5780,OTA,f,1,0,Expedia,
D10_2025-05-31,D10,2025-05-31,SOFT,B026BEBC,5990,OTA,f,1,0,Travelocity,
U01_2025-05-31,U01,2025-05-31,SOFT,96C98256,8390,OTA,f,1,0,Hotels.com,
U02_2025-05-31,U02,2025-05-31,SOFT,BB761392,8340,OTA,f,1,0,Booking.com,
U03_2025-05-31,U03,2025-05-31,SOFT,CDA67F40,9470,DIRECT,f,1,0,,
U04_2025-05-31,U04,2025-05-31,SOFT,0AF3C1AB,9140,OTA,f,1,0,Travelocity,
U05_2025-05-31,U05,2025-05-31,SOFT,300743A4,9610,OTA,f,1,0,Booking.com,
U06_2025-05-31,U06,2025-05-31,SOFT,A8773DD3,10210,DIRECT,f,1,0,,
U07_2025-05-31,U07,2025-05-31,SOFT,809BC177,10080,OTA,f,1,0,Priceline,
U08_2025-05-31,U08,2025-05-31,SOFT,A5FA4C78,9810,OTA,f,1,0,Expedia,
U09_2025-05-31,U09,2025-05-31,SOFT,3D53B8BF,10940,DIRECT,f,1,0,,
U10_2025-05-31,U10,2025-05-31,SOFT,1AA48BA9,10460,OTA,f,1,0,Orbitz,
S01_2025-05-31,S01,2025-05-31,SOFT,0A417E63,2590,DIRECT,f,1,0,,
S02_2025-05-31,S02,2025-05-31,SOFT,55E8EF73,2360,OTA,f,1,0,Priceline,
S03_2025-05-31,S03,2025-05-31,SOFT,8B8541F1,2320,OTA,f,1,0,Orbitz,
S05_2025-05-31,S05,2025-05-31,SOFT,6BEAA7C3,2590,OTA,f,1,0,Expedia,
S06_2025-05-31,S06,2025-05-31,SOFT,DE82B3B9,2760,OTA,f,1,0,Expedia,
S07_2025-05-31,S07,2025-05-31,SOFT,A9ABB5FE,3000,OTA,f,1,0,Expedia,
S08_2025-05-31,S08,2025-05-31,SOFT,ED6ED934,2840,OTA,f,1,0,Travelocity,
S09_2025-05-31,S09,2025-05-31,SOFT,BC127042,2820,OTA,f,1,0,Travelocity,
U02_2026-04-20,U02,2026-04-20,SOFT,BKU8C,9000,OTA,f,1,0,,
U02_2026-04-21,U02,2026-04-21,SOFT,BKU8C,9000,OTA,f,1,0,,
S10_2025-05-31,S10,2025-05-31,SOFT,B5D9B58E,3150,DIRECT,f,1,0,,
E08_2025-05-31,E08,2025-05-31,SOFT,B68D2BC7,1500,DIRECT,f,1,0,,
E09_2025-05-31,E09,2025-05-31,SOFT,79DEBFF4,1570,DIRECT,f,1,0,,
E11_2025-05-31,E11,2025-05-31,SOFT,C5CB798D,1530,DIRECT,f,1,0,,
E12_2025-05-31,E12,2025-05-31,SOFT,EA73F4F4,1490,OTA,f,1,0,Booking.com,
E13_2025-05-31,E13,2025-05-31,SOFT,93AEF12A,1380,OTA,f,1,0,Expedia,
E14_2025-05-31,E14,2025-05-31,SOFT,05D228D0,1580,DIRECT,f,1,0,,
U07_2026-04-20,U07,2026-04-20,SOFT,BKU7B,10500,OTA,f,1,0,,
U07_2026-04-21,U07,2026-04-21,SOFT,BKU7B,10500,OTA,f,1,0,,
E01_2026-04-20,E01,2026-04-20,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-21,E01,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-22,E01,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-23,E01,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-24,E01,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-25,E01,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-26,E01,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-27,E01,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-28,E01,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-29,E01,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-30,E01,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E01_2026-05-01,E01,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E01_2026-05-02,E01,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E01_2026-05-03,E01,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E01_2026-05-04,E01,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E01_2026-05-05,E01,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E01_2026-05-06,E01,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E01_2026-05-07,E01,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E01_2026-05-08,E01,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E02_2026-04-16,E02,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E02_2026-04-25,E02,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E02_2026-04-26,E02,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E02_2026-04-27,E02,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E02_2026-04-28,E02,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E02_2026-04-29,E02,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E02_2026-04-30,E02,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E02_2026-05-01,E02,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E02_2026-05-02,E02,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E02_2026-05-03,E02,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E02_2026-05-04,E02,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E02_2026-05-05,E02,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E02_2026-05-06,E02,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E02_2026-05-07,E02,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E02_2026-05-08,E02,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-14,E03,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-15,E03,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-16,E03,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-17,E03,2026-04-17,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-18,E03,2026-04-18,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-25,E03,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-26,E03,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-27,E03,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-28,E03,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-29,E03,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-30,E03,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E03_2026-05-01,E03,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E03_2026-05-02,E03,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E03_2026-05-03,E03,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E03_2026-05-04,E03,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E03_2026-05-05,E03,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E03_2026-05-06,E03,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E03_2026-05-07,E03,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E03_2026-05-08,E03,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-11,E04,2026-04-11,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-12,E04,2026-04-12,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-13,E04,2026-04-13,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-14,E04,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-15,E04,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-16,E04,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-17,E04,2026-04-17,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-18,E04,2026-04-18,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-19,E04,2026-04-19,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-20,E04,2026-04-20,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-21,E04,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-22,E04,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-23,E04,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-24,E04,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-25,E04,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-26,E04,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-27,E04,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-28,E04,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-29,E04,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E04_2026-04-30,E04,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E04_2026-05-01,E04,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E04_2026-05-02,E04,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E04_2026-05-03,E04,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E04_2026-05-04,E04,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E04_2026-05-05,E04,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E04_2026-05-06,E04,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E04_2026-05-07,E04,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E04_2026-05-08,E04,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E05_2026-04-13,E05,2026-04-13,EMPTY,,1500,OTA,f,1,0,,
E05_2026-04-14,E05,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E05_2026-04-15,E05,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E05_2026-04-16,E05,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-10,E06,2026-04-10,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-11,E06,2026-04-11,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-12,E06,2026-04-12,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-13,E06,2026-04-13,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-14,E06,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-15,E06,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-16,E06,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-17,E06,2026-04-17,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-18,E06,2026-04-18,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-19,E06,2026-04-19,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-20,E06,2026-04-20,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-21,E06,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-22,E06,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-23,E06,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-24,E06,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-25,E06,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-26,E06,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-27,E06,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-28,E06,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-29,E06,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E06_2026-04-30,E06,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-01,E06,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-02,E06,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-03,E06,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-04,E06,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-05,E06,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-06,E06,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-07,E06,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-08,E06,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E06_2026-05-09,E06,2026-05-09,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-13,E07,2026-04-13,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-14,E07,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-15,E07,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-16,E07,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-17,E07,2026-04-17,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-18,E07,2026-04-18,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-19,E07,2026-04-19,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-20,E07,2026-04-20,EMPTY,,1500,OTA,f,1,0,,
